ID,Rep,Name,Value,Promoter,Context,Gene.type.integer,Promoter.integer
871,MA30,HR5.IE1.BLK10,4.05685,Hr5,Bom_K10,3,9
872,MA30,HR5.IE1.BLK10,4.608003,Hr5,Bom_K10,3,9
873,MA34,HR5.IE1.BLK10,4.860598,Hr5,Bom_K10,3,9
874,MA34,HR5.IE1.BLK10,7.810781,Hr5,Bom_K10,3,9
875,MA34,HR5.IE1.BLK10,5.563745,Hr5,Bom_K10,3,9
876,MA34,HR5.IE1.BLK10,4.983782,Hr5,Bom_K10,3,9
877,MA34,HR5.IE1.BLK10,5.422228,Hr5,Bom_K10,3,9
878,MA34,HR5.IE1.BLK10,4.435945,Hr5,Bom_K10,3,9
879,MA34,HR5.IE1.BLK10,3.507217,Hr5,Bom_K10,3,9
880,MA34,HR5.IE1.BLK10,3.638897,Hr5,Bom_K10,3,9
881,MA37,HR5.IE1.BLK10,3.536942,Hr5,Bom_K10,3,9
882,MA37,HR5.IE1.BLK10,3.310794,Hr5,Bom_K10,3,9
883,MA37,HR5.IE1.BLK10,3.225884,Hr5,Bom_K10,3,9
884,MA37,HR5.IE1.BLK10,2.717466,Hr5,Bom_K10,3,9
885,MA37,HR5.IE1.BLK10,2.658396,Hr5,Bom_K10,3,9
886,MA37,HR5.IE1.BLK10,2.504099,Hr5,Bom_K10,3,9
887,MA37,HR5.IE1.BLK10,2.109677,Hr5,Bom_K10,3,9
888,MA37,HR5.IE1.BLK10,1.85139,Hr5,Bom_K10,3,9
889,,HR5.IE1.BLK10,,Hr5,Bom_K10,3,9
890,,HR5.IE1.BLK10,,Hr5,Bom_K10,3,9
891,,HR5.IE1.BLK10,,Hr5,Bom_K10,3,9
892,,HR5.IE1.BLK10,,Hr5,Bom_K10,3,9
893,,HR5.IE1.BLK10,,Hr5,Bom_K10,3,9
894,,HR5.IE1.BLK10,,Hr5,Bom_K10,3,9
895,,HR5.IE1.BLK10,,Hr5,Bom_K10,3,9
896,,HR5.IE1.BLK10,,Hr5,Bom_K10,3,9
897,MA30,HR5.IE1.LP10,68.6145,Hr5,Lep_P10,2,9
898,MA30,HR5.IE1.LP10,51.40644,Hr5,Lep_P10,2,9
899,MA30,HR5.IE1.LP10,77.88365,Hr5,Lep_P10,2,9
900,MA30,HR5.IE1.LP10,88.59894,Hr5,Lep_P10,2,9
901,MA30,HR5.IE1.LP10,50.93627,Hr5,Lep_P10,2,9
902,MA30,HR5.IE1.LP10,69.97389,Hr5,Lep_P10,2,9
903,MA30,HR5.IE1.LP10,48.53242,Hr5,Lep_P10,2,9
904,MA30,HR5.IE1.LP10,68.52601,Hr5,Lep_P10,2,9
905,MA34,HR5.IE1.LP10,33.61179,Hr5,Lep_P10,2,9
906,MA34,HR5.IE1.LP10,49.88447,Hr5,Lep_P10,2,9
907,MA34,HR5.IE1.LP10,39.35417,Hr5,Lep_P10,2,9
908,MA34,HR5.IE1.LP10,36.27845,Hr5,Lep_P10,2,9
909,MA34,HR5.IE1.LP10,61.59282,Hr5,Lep_P10,2,9
910,MA34,HR5.IE1.LP10,75.16618,Hr5,Lep_P10,2,9
911,MA34,HR5.IE1.LP10,56.83957,Hr5,Lep_P10,2,9
912,MA34,HR5.IE1.LP10,56.83583,Hr5,Lep_P10,2,9
913,MA37,HR5.IE1.LP10,156.1903,Hr5,Lep_P10,2,9
914,MA37,HR5.IE1.LP10,90.51169,Hr5,Lep_P10,2,9
915,MA37,HR5.IE1.LP10,95.72577,Hr5,Lep_P10,2,9
916,MA37,HR5.IE1.LP10,73.43546,Hr5,Lep_P10,2,9
917,MA37,HR5.IE1.LP10,77.66091,Hr5,Lep_P10,2,9
918,MA37,HR5.IE1.LP10,62.69723,Hr5,Lep_P10,2,9
919,MA37,HR5.IE1.LP10,77.71912,Hr5,Lep_P10,2,9
920,MA37,HR5.IE1.LP10,88.19726,Hr5,Lep_P10,2,9
921,,HR5.IE1.LP10,,Hr5,Lep_P10,2,9
922,,HR5.IE1.LP10,,Hr5,Lep_P10,2,9
923,,HR5.IE1.LP10,,Hr5,Lep_P10,2,9
924,,HR5.IE1.LP10,,Hr5,Lep_P10,2,9
925,,HR5.IE1.LP10,,Hr5,Lep_P10,2,9
926,,HR5.IE1.LP10,,Hr5,Lep_P10,2,9
927,,HR5.IE1.LP10,,Hr5,Lep_P10,2,9
928,,HR5.IE1.LP10,,Hr5,Lep_P10,2,9
929,MA30,RpL14,0.004023,RpL14,Kozak_SV40,1,11
930,MA30,RpL14,0.001654,RpL14,Kozak_SV40,1,11
931,MA30,RpL14,0.003012,RpL14,Kozak_SV40,1,11
932,MA30,RpL14,0.003466,RpL14,Kozak_SV40,1,11
933,MA30,RpL14,0.003526,RpL14,Kozak_SV40,1,11
934,MA30,RpL14,0.003479,RpL14,Kozak_SV40,1,11
935,MA30,RpL14,0.000994,RpL14,Kozak_SV40,1,11
936,MA30,RpL14,0.001607,RpL14,Kozak_SV40,1,11
937,MA34,RpL14,,,,,
938,MA34,RpL14,,,,,
939,MA34,RpL14,,,,,
940,MA34,RpL14,,,,,
941,MA34,RpL14,,,,,
942,MA34,RpL14,,,,,
943,MA34,RpL14,,,,,
944,MA34,RpL14,,,,,
945,MA37,RpL14,,,,,
946,MA37,RpL14,,,,,
947,MA37,RpL14,,,,,
948,MA37,RpL14,,,,,
949,MA37,RpL14,,,,,
950,MA37,RpL14,,,,,
951,MA37,RpL14,,,,,
952,MA37,RpL14,,,,,
953,,RpL14,,,,,
954,,RpL14,,,,,
955,,RpL14,,,,,
956,,RpL14,,,,,
957,,RpL14,,,,,
958,,RpL14,,,,,
959,,RpL14,,,,,
960,,RpL14,,,,,
961,MA30,RpS19,0.031786,RpS19,Kozak_SV40,1,12
962,MA30,RpS19,0.01775,RpS19,Kozak_SV40,1,12
963,MA30,RpS19,0.00897,RpS19,Kozak_SV40,1,12
964,MA30,RpS19,0.005867,RpS19,Kozak_SV40,1,12
965,MA30,RpS19,0.00555,RpS19,Kozak_SV40,1,12
966,MA30,RpS19,0.004979,RpS19,Kozak_SV40,1,12
967,MA30,RpS19,0.002274,RpS19,Kozak_SV40,1,12
968,MA30,RpS19,0.003296,RpS19,Kozak_SV40,1,12
969,MA34,RpS19,,,,,
970,MA34,RpS19,,,,,
971,MA34,RpS19,,,,,
972,MA34,RpS19,,,,,
973,MA34,RpS19,,,,,
974,MA34,RpS19,,,,,
975,MA34,RpS19,,,,,
976,MA34,RpS19,,,,,
977,MA37,RpS19,,,,,
978,MA37,RpS19,,,,,
979,MA37,RpS19,,,,,
980,MA37,RpS19,,,,,
981,MA37,RpS19,,,,,
982,MA37,RpS19,,,,,
983,MA37,RpS19,,,,,
984,MA37,RpS19,,,,,
985,,RpS19,,,,,
986,,RpS19,,,,,
987,,RpS19,,,,,
988,,RpS19,,,,,
989,,RpS19,,,,,
990,,RpS19,,,,,
991,,RpS19,,,,,
992,,RpS19,,,,,
993,MA30,RpL9,0.006005,RpL9,Kozak_SV40,1,13
994,MA30,RpL9,0.001913,RpL9,Kozak_SV40,1,13
995,MA30,RpL9,0.002065,RpL9,Kozak_SV40,1,13
996,MA30,RpL9,0.0019,RpL9,Kozak_SV40,1,13
997,MA30,RpL9,0.001194,RpL9,Kozak_SV40,1,13
998,MA30,RpL9,0.001624,RpL9,Kozak_SV40,1,13
999,MA30,RpL9,0.001255,RpL9,Kozak_SV40,1,13
1000,MA30,RpL9,0.002476,RpL9,Kozak_SV40,1,13
1001,MA34,RpL9,,,,,
1002,MA34,RpL9,,,,,
1003,MA34,RpL9,,,,,
1004,MA34,RpL9,,,,,
1005,MA34,RpL9,,,,,
1006,MA34,RpL9,,,,,
1007,MA34,RpL9,,,,,
1008,MA34,RpL9,,,,,
1009,MA37,RpL9,,,,,
1010,MA37,RpL9,,,,,
1011,MA37,RpL9,,,,,
1012,MA37,RpL9,,,,,
1013,MA37,RpL9,,,,,
1014,MA37,RpL9,,,,,
1015,MA37,RpL9,,,,,
1016,MA37,RpL9,,,,,
1017,,RpL9,,,,,
1018,,RpL9,,,,,
1019,,RpL9,,,,,
1020,,RpL9,,,,,
1021,,RpL9,,,,,
1022,,RpL9,,,,,
1023,,RpL9,,,,,
1024,,RpL9,,,,,
1025,MA30,RpS26,0.004792,RpS26,Kozak_SV40,1,14
1026,MA30,RpS26,0.0014,RpS26,Kozak_SV40,1,14
1027,MA30,RpS26,0.001297,RpS26,Kozak_SV40,1,14
1028,MA30,RpS26,0.001537,RpS26,Kozak_SV40,1,14
1029,MA30,RpS26,0.000921,RpS26,Kozak_SV40,1,14
1030,MA30,RpS26,0.000928,RpS26,Kozak_SV40,1,14
1031,MA30,RpS26,0.001147,RpS26,Kozak_SV40,1,14
1032,MA30,RpS26,0.002456,RpS26,Kozak_SV40,1,14
1033,MA34,RpS26,,,,,
1034,MA34,RpS26,,,,,
1035,MA34,RpS26,,,,,
1036,MA34,RpS26,,,,,
1037,MA34,RpS26,,,,,
1038,MA34,RpS26,,,,,
1039,MA34,RpS26,,,,,
1040,MA34,RpS26,,,,,
1041,MA37,RpS26,,,,,
1042,MA37,RpS26,,,,,
1043,MA37,RpS26,,,,,
1044,MA37,RpS26,,,,,
1045,MA37,RpS26,,,,,
1046,MA37,RpS26,,,,,
1047,MA37,RpS26,,,,,
1048,MA37,RpS26,,,,,
1049,,RpS26,,,,,
1050,,RpS26,,,,,
1051,,RpS26,,,,,
1052,,RpS26,,,,,
1053,,RpS26,,,,,
1054,,RpS26,,,,,
1055,,RpS26,,,,,
1056,,RpS26,,,,,
